month,product_id,total_quantity,total_orders,sales_value,product_name,category,previous_month_quantity,demand_change_pct
2023-09,P013,557,48,807650,Seal Kit SK-15,Seals,633.0,-12.006319115323855
2023-10,P013,615,52,891750,Seal Kit SK-15,Seals,557.0,10.412926391382406
2023-11,P013,621,50,900450,Seal Kit SK-15,Seals,615.0,0.975609756097561
2023-12,P013,605,55,877250,Seal Kit SK-15,Seals,621.0,-2.576489533011272
2024-01,P013,609,59,883050,Seal Kit SK-15,Seals,605.0,0.6611570247933884
2024-02,P013,632,56,916400,Seal Kit SK-15,Seals,609.0,3.776683087027915
2024-03,P013,626,52,907700,Seal Kit SK-15,Seals,632.0,-0.949367088607595
2024-04,P013,580,46,841000,Seal Kit SK-15,Seals,626.0,-7.348242811501597
2024-05,P013,577,42,836650,Seal Kit SK-15,Seals,580.0,-0.5172413793103449
2024-06,P013,598,46,867100,Seal Kit SK-15,Seals,577.0,3.6395147313691507
2024-07,P013,632,56,916400,Seal Kit SK-15,Seals,598.0,5.68561872909699
2024-08,P013,587,56,851150,Seal Kit SK-15,Seals,632.0,-7.120253164556963
2024-09,P013,602,53,872900,Seal Kit SK-15,Seals,587.0,2.555366269165247
2024-10,P013,563,53,816350,Seal Kit SK-15,Seals,602.0,-6.4784053156146175
2024-11,P013,630,62,913500,Seal Kit SK-15,Seals,563.0,11.900532859680284
2024-12,P013,698,59,1012100,Seal Kit SK-15,Seals,630.0,10.793650793650794
2019-01,P014,680,58,56780000,Transmission Assembly TA-800,Transmission,,
2019-02,P014,477,38,39829500,Transmission Assembly TA-800,Transmission,680.0,-29.852941176470587
2019-03,P014,737,66,61539500,Transmission Assembly TA-800,Transmission,477.0,54.50733752620545
2019-04,P014,611,51,51018500,Transmission Assembly TA-800,Transmission,737.0,-17.096336499321573
2019-05,P014,553,54,46175500,Transmission Assembly TA-800,Transmission,611.0,-9.492635024549918
2019-06,P014,693,55,57865500,Transmission Assembly TA-800,Transmission,553.0,25.31645569620253
2019-07,P014,531,47,44338500,Transmission Assembly TA-800,Transmission,693.0,-23.376623376623375
2019-08,P014,634,55,52939000,Transmission Assembly TA-800,Transmission,531.0,19.397363465160076
2019-09,P014,467,40,38994500,Transmission Assembly TA-800,Transmission,634.0,-26.34069400630915
2019-10,P014,627,51,52354500,Transmission Assembly TA-800,Transmission,467.0,34.26124197002141
2019-11,P014,642,63,53607000,Transmission Assembly TA-800,Transmission,627.0,2.3923444976076556
2019-12,P014,479,41,39996500,Transmission Assembly TA-800,Transmission,642.0,-25.38940809968847
2020-01,P014,725,55,60537500,Transmission Assembly TA-800,Transmission,479.0,51.356993736951985
2020-02,P014,486,39,40581000,Transmission Assembly TA-800,Transmission,725.0,-32.96551724137931
2020-03,P014,517,45,43169500,Transmission Assembly TA-800,Transmission,486.0,6.378600823045268
2020-04,P014,625,54,52187500,Transmission Assembly TA-800,Transmission,517.0,20.889748549323016
2020-05,P014,752,63,62792000,Transmission Assembly TA-800,Transmission,625.0,20.32
2020-06,P014,593,50,49515500,Transmission Assembly TA-800,Transmission,752.0,-21.143617021276594
2020-07,P014,865,72,72227500,Transmission Assembly TA-800,Transmission,593.0,45.86846543001686
2020-08,P014,724,71,60454000,Transmission Assembly TA-800,Transmission,865.0,-16.300578034682083
2020-09,P014,600,53,50100000,Transmission Assembly TA-800,Transmission,724.0,-17.12707182320442
2020-10,P014,523,43,43670500,Transmission Assembly TA-800,Transmission,600.0,-12.833333333333332
2020-11,P014,593,52,49515500,Transmission Assembly TA-800,Transmission,523.0,13.38432122370937
2020-12,P014,804,66,67134000,Transmission Assembly TA-800,Transmission,593.0,35.58178752107926
2021-01,P014,856,67,71476000,Transmission Assembly TA-800,Transmission,804.0,6.467661691542288
2021-02,P014,659,64,55026500,Transmission Assembly TA-800,Transmission,856.0,-23.014018691588785
2021-03,P014,637,48,53189500,Transmission Assembly TA-800,Transmission,659.0,-3.338391502276176
2021-04,P014,631,57,52688500,Transmission Assembly TA-800,Transmission,637.0,-0.9419152276295133
2021-05,P014,554,54,46259000,Transmission Assembly TA-800,Transmission,631.0,-12.202852614896988
2021-06,P014,507,43,42334500,Transmission Assembly TA-800,Transmission,554.0,-8.483754512635379
2021-07,P014,590,52,49265000,Transmission Assembly TA-800,Transmission,507.0,16.370808678500985
2021-08,P014,577,55,48179500,Transmission Assembly TA-800,Transmission,590.0,-2.2033898305084745
2021-09,P014,560,49,46760000,Transmission Assembly TA-800,Transmission,577.0,-2.946273830155979
2021-10,P014,625,51,52187500,Transmission Assembly TA-800,Transmission,560.0,11.607142857142858
2021-11,P014,574,53,47929000,Transmission Assembly TA-800,Transmission,625.0,-8.16
2021-12,P014,663,54,55360500,Transmission Assembly TA-800,Transmission,574.0,15.505226480836237
2022-01,P014,645,50,53857500,Transmission Assembly TA-800,Transmission,663.0,-2.7149321266968327
2022-02,P014,419,47,34986500,Transmission Assembly TA-800,Transmission,645.0,-35.038759689922486
2022-03,P014,632,56,52772000,Transmission Assembly TA-800,Transmission,419.0,50.83532219570406
2022-04,P014,591,49,49348500,Transmission Assembly TA-800,Transmission,632.0,-6.487341772151899
2022-05,P014,693,55,57865500,Transmission Assembly TA-800,Transmission,591.0,17.258883248730964
2022-06,P014,529,38,44171500,Transmission Assembly TA-800,Transmission,693.0,-23.665223665223664
2022-07,P014,605,48,50517500,Transmission Assembly TA-800,Transmission,529.0,14.366729678638942
2022-08,P014,677,61,56529500,Transmission Assembly TA-800,Transmission,605.0,11.900826446280991
2022-09,P014,696,54,58116000,Transmission Assembly TA-800,Transmission,677.0,2.806499261447563
2022-10,P014,771,66,64378500,Transmission Assembly TA-800,Transmission,696.0,10.775862068965516
2022-11,P014,817,68,68219500,Transmission Assembly TA-800,Transmission,771.0,5.966277561608301
2022-12,P014,648,58,54108000,Transmission Assembly TA-800,Transmission,817.0,-20.685434516523866
2023-01,P014,522,46,43587000,Transmission Assembly TA-800,Transmission,648.0,-19.444444444444446
2023-02,P014,691,54,57698500,Transmission Assembly TA-800,Transmission,522.0,32.37547892720307
2023-03,P014,762,64,63627000,Transmission Assembly TA-800,Transmission,691.0,10.274963820549928
2023-04,P014,677,52,56529500,Transmission Assembly TA-800,Transmission,762.0,-11.15485564304462
2023-05,P014,585,50,48847500,Transmission Assembly TA-800,Transmission,677.0,-13.58936484490399
2023-06,P014,424,44,35404000,Transmission Assembly TA-800,Transmission,585.0,-27.521367521367523
2023-07,P014,625,54,52187500,Transmission Assembly TA-800,Transmission,424.0,47.40566037735849
2023-08,P014,649,52,54191500,Transmission Assembly TA-800,Transmission,625.0,3.84
2023-09,P014,591,58,49348500,Transmission Assembly TA-800,Transmission,649.0,-8.936825885978427
2023-10,P014,622,50,51937000,Transmission Assembly TA-800,Transmission,591.0,5.245346869712352
2023-11,P014,522,45,43587000,Transmission Assembly TA-800,Transmission,622.0,-16.077170418006432
2023-12,P014,562,54,46927000,Transmission Assembly TA-800,Transmission,522.0,7.662835249042145
2024-01,P014,648,55,54108000,Transmission Assembly TA-800,Transmission,562.0,15.302491103202847
2024-02,P014,657,52,54859500,Transmission Assembly TA-800,Transmission,648.0,1.3888888888888888
2024-03,P014,606,50,50601000,Transmission Assembly TA-800,Transmission,657.0,-7.76255707762557
2024-04,P014,815,63,68052500,Transmission Assembly TA-800,Transmission,606.0,34.48844884488449
2024-05,P014,586,49,48931000,Transmission Assembly TA-800,Transmission,815.0,-28.098159509202453
2024-06,P014,463,38,38660500,Transmission Assembly TA-800,Transmission,586.0,-20.989761092150168
2024-07,P014,642,57,53607000,Transmission Assembly TA-800,Transmission,463.0,38.66090712742981
2024-08,P014,585,49,48847500,Transmission Assembly TA-800,Transmission,642.0,-8.878504672897195
2024-09,P014,714,61,59619000,Transmission Assembly TA-800,Transmission,585.0,22.05128205128205
2024-10,P014,713,60,59535500,Transmission Assembly TA-800,Transmission,714.0,-0.1400560224089636
2024-11,P014,692,58,57782000,Transmission Assembly TA-800,Transmission,713.0,-2.9453015427769986
2024-12,P014,588,44,49098000,Transmission Assembly TA-800,Transmission,692.0,-15.028901734104046
2019-01,P015,756,62,89964000,Engine Block EB-600,Engine,,
2019-02,P015,598,45,71162000,Engine Block EB-600,Engine,756.0,-20.8994708994709
2019-03,P015,654,56,77826000,Engine Block EB-600,Engine,598.0,9.364548494983277
2019-04,P015,649,54,77231000,Engine Block EB-600,Engine,654.0,-0.764525993883792
2019-05,P015,693,56,82467000,Engine Block EB-600,Engine,649.0,6.779661016949152
2019-06,P015,503,44,59857000,Engine Block EB-600,Engine,693.0,-27.417027417027416
2019-07,P015,790,64,94010000,Engine Block EB-600,Engine,503.0,57.057654075546715
2019-08,P015,665,54,79135000,Engine Block EB-600,Engine,790.0,-15.822784810126583
2019-09,P015,501,46,59619000,Engine Block EB-600,Engine,665.0,-24.661654135338345
2019-10,P015,662,56,78778000,Engine Block EB-600,Engine,501.0,32.13572854291417
2019-11,P015,571,43,67949000,Engine Block EB-600,Engine,662.0,-13.746223564954683
2019-12,P015,506,42,60214000,Engine Block EB-600,Engine,571.0,-11.38353765323993
2020-01,P015,550,45,65450000,Engine Block EB-600,Engine,506.0,8.695652173913043
2020-02,P015,593,48,70567000,Engine Block EB-600,Engine,550.0,7.818181818181818
2020-03,P015,684,54,81396000,Engine Block EB-600,Engine,593.0,15.345699831365936
2020-04,P015,607,46,72233000,Engine Block EB-600,Engine,684.0,-11.257309941520468
2020-05,P015,562,46,66878000,Engine Block EB-600,Engine,607.0,-7.413509060955518
2020-06,P015,681,51,81039000,Engine Block EB-600,Engine,562.0,21.17437722419929
2020-07,P015,709,54,84371000,Engine Block EB-600,Engine,681.0,4.1116005873715125
2020-08,P015,763,60,90797000,Engine Block EB-600,Engine,709.0,7.6163610719323
2020-09,P015,627,60,74613000,Engine Block EB-600,Engine,763.0,-17.82437745740498
2020-10,P015,690,63,82110000,Engine Block EB-600,Engine,627.0,10.047846889952153
2020-11,P015,577,53,68663000,Engine Block EB-600,Engine,690.0,-16.3768115942029
2020-12,P015,591,45,70329000,Engine Block EB-600,Engine,577.0,2.4263431542461005
2021-01,P015,670,58,79730000,Engine Block EB-600,Engine,591.0,13.367174280879865
2021-02,P015,687,58,81753000,Engine Block EB-600,Engine,670.0,2.5373134328358207
2021-03,P015,614,54,73066000,Engine Block EB-600,Engine,687.0,-10.625909752547306
2021-04,P015,650,52,77350000,Engine Block EB-600,Engine,614.0,5.863192182410423
2021-05,P015,521,44,61999000,Engine Block EB-600,Engine,650.0,-19.846153846153847
2021-06,P015,683,53,81277000,Engine Block EB-600,Engine,521.0,31.09404990403071
2021-07,P015,491,46,58429000,Engine Block EB-600,Engine,683.0,-28.111273792093705
2021-08,P015,639,53,76041000,Engine Block EB-600,Engine,491.0,30.14256619144603
2021-09,P015,654,57,77826000,Engine Block EB-600,Engine,639.0,2.3474178403755865
2021-10,P015,580,52,69020000,Engine Block EB-600,Engine,654.0,-11.314984709480122
2021-11,P015,657,55,78183000,Engine Block EB-600,Engine,580.0,13.275862068965516
2021-12,P015,769,63,91511000,Engine Block EB-600,Engine,657.0,17.04718417047184
2022-01,P015,546,47,64974000,Engine Block EB-600,Engine,769.0,-28.998699609882966
2022-02,P015,728,56,86632000,Engine Block EB-600,Engine,546.0,33.33333333333333
2022-03,P015,819,63,97461000,Engine Block EB-600,Engine,728.0,12.5
2022-04,P015,633,54,75327000,Engine Block EB-600,Engine,819.0,-22.71062271062271
2022-05,P015,701,59,83419000,Engine Block EB-600,Engine,633.0,10.742496050552923
2022-06,P015,599,52,71281000,Engine Block EB-600,Engine,701.0,-14.550641940085592
2022-07,P015,590,55,70210000,Engine Block EB-600,Engine,599.0,-1.5025041736227045
2022-08,P015,713,60,84847000,Engine Block EB-600,Engine,590.0,20.847457627118644
2022-09,P015,563,43,66997000,Engine Block EB-600,Engine,713.0,-21.037868162692845
2022-10,P015,702,63,83538000,Engine Block EB-600,Engine,563.0,24.68916518650089
2022-11,P015,570,46,67830000,Engine Block EB-600,Engine,702.0,-18.803418803418804
2022-12,P015,521,46,61999000,Engine Block EB-600,Engine,570.0,-8.596491228070176
2023-01,P015,539,48,64141000,Engine Block EB-600,Engine,521.0,3.45489443378119
2023-02,P015,504,45,59976000,Engine Block EB-600,Engine,539.0,-6.493506493506493
2023-03,P015,727,63,86513000,Engine Block EB-600,Engine,504.0,44.24603174603175
2023-04,P015,882,68,104958000,Engine Block EB-600,Engine,727.0,21.320495185694636
2023-05,P015,585,60,69615000,Engine Block EB-600,Engine,882.0,-33.6734693877551
2023-06,P015,619,57,73661000,Engine Block EB-600,Engine,585.0,5.811965811965812
2023-07,P015,588,47,69972000,Engine Block EB-600,Engine,619.0,-5.008077544426494
2023-08,P015,758,61,90202000,Engine Block EB-600,Engine,588.0,28.91156462585034
2023-09,P015,668,61,79492000,Engine Block EB-600,Engine,758.0,-11.87335092348285
2023-10,P015,643,49,76517000,Engine Block EB-600,Engine,668.0,-3.74251497005988
2023-11,P015,570,46,67830000,Engine Block EB-600,Engine,643.0,-11.35303265940902
2023-12,P015,562,48,66878000,Engine Block EB-600,Engine,570.0,-1.4035087719298245
2024-01,P015,700,59,83300000,Engine Block EB-600,Engine,562.0,24.555160142348754
2024-02,P015,536,46,63784000,Engine Block EB-600,Engine,700.0,-23.42857142857143
2024-03,P015,498,42,59262000,Engine Block EB-600,Engine,536.0,-7.08955223880597
2024-04,P015,503,43,59857000,Engine Block EB-600,Engine,498.0,1.0040160642570282
2024-05,P015,629,54,74851000,Engine Block EB-600,Engine,503.0,25.04970178926441
2024-06,P015,652,49,77588000,Engine Block EB-600,Engine,629.0,3.6565977742448332
2024-07,P015,486,45,57834000,Engine Block EB-600,Engine,652.0,-25.4601226993865
2024-08,P015,538,44,64022000,Engine Block EB-600,Engine,486.0,10.699588477366255
2024-09,P015,696,57,82824000,Engine Block EB-600,Engine,538.0,29.36802973977695
2024-10,P015,797,56,94843000,Engine Block EB-600,Engine,696.0,14.511494252873563
2024-11,P015,427,37,50813000,Engine Block EB-600,Engine,797.0,-46.42409033877039
2024-12,P015,633,52,75327000,Engine Block EB-600,Engine,427.0,48.24355971896955
2019-01,P016,606,49,6181200,Radiator RD-250,Cooling,,
2019-02,P016,343,34,3498600,Radiator RD-250,Cooling,606.0,-43.399339933993396
2019-03,P016,501,52,5110200,Radiator RD-250,Cooling,343.0,46.06413994169096
2019-04,P016,587,45,5987400,Radiator RD-250,Cooling,501.0,17.16566866267465
2019-05,P016,744,57,7588800,Radiator RD-250,Cooling,587.0,26.74616695059625
2019-06,P016,667,58,6803400,Radiator RD-250,Cooling,744.0,-10.349462365591398
2019-07,P016,715,55,7293000,Radiator RD-250,Cooling,667.0,7.19640179910045
2019-08,P016,732,71,7466400,Radiator RD-250,Cooling,715.0,2.3776223776223775
2019-09,P016,686,59,6997200,Radiator RD-250,Cooling,732.0,-6.284153005464481
2019-10,P016,524,46,5344800,Radiator RD-250,Cooling,686.0,-23.61516034985423
2019-11,P016,637,48,6497400,Radiator RD-250,Cooling,524.0,21.564885496183205
2019-12,P016,644,54,6568800,Radiator RD-250,Cooling,637.0,1.098901098901099
2020-01,P016,610,56,6222000,Radiator RD-250,Cooling,644.0,-5.279503105590062
2020-02,P016,662,54,6752400,Radiator RD-250,Cooling,610.0,8.524590163934425
2020-03,P016,669,53,6823800,Radiator RD-250,Cooling,662.0,1.0574018126888218
2020-04,P016,608,53,6201600,Radiator RD-250,Cooling,669.0,-9.118086696562033
2020-05,P016,607,52,6191400,Radiator RD-250,Cooling,608.0,-0.1644736842105263
2020-06,P016,711,60,7252200,Radiator RD-250,Cooling,607.0,17.1334431630972
2020-07,P016,899,70,9169800,Radiator RD-250,Cooling,711.0,26.441631504922647
2020-08,P016,776,71,7915200,Radiator RD-250,Cooling,899.0,-13.681868743047831
2020-09,P016,668,54,6813600,Radiator RD-250,Cooling,776.0,-13.917525773195877
2020-10,P016,578,51,5895600,Radiator RD-250,Cooling,668.0,-13.47305389221557
2020-11,P016,569,53,5803800,Radiator RD-250,Cooling,578.0,-1.5570934256055362
2020-12,P016,681,65,6946200,Radiator RD-250,Cooling,569.0,19.68365553602812
2021-01,P016,586,47,5977200,Radiator RD-250,Cooling,681.0,-13.950073421439061
2021-02,P016,565,48,5763000,Radiator RD-250,Cooling,586.0,-3.583617747440273
2021-03,P016,728,62,7425600,Radiator RD-250,Cooling,565.0,28.84955752212389
2021-04,P016,593,49,6048600,Radiator RD-250,Cooling,728.0,-18.543956043956044
2021-05,P016,679,54,6925800,Radiator RD-250,Cooling,593.0,14.502529510961216
2021-06,P016,597,49,6089400,Radiator RD-250,Cooling,679.0,-12.076583210603829
2021-07,P016,772,61,7874400,Radiator RD-250,Cooling,597.0,29.313232830820766
2021-08,P016,679,55,6925800,Radiator RD-250,Cooling,772.0,-12.046632124352332
2021-09,P016,385,38,3927000,Radiator RD-250,Cooling,679.0,-43.29896907216495
2021-10,P016,617,62,6293400,Radiator RD-250,Cooling,385.0,60.259740259740255
2021-11,P016,671,54,6844200,Radiator RD-250,Cooling,617.0,8.752025931928689
2021-12,P016,864,65,8812800,Radiator RD-250,Cooling,671.0,28.763040238450078
2022-01,P016,771,62,7864200,Radiator RD-250,Cooling,864.0,-10.76388888888889
2022-02,P016,411,35,4192200,Radiator RD-250,Cooling,771.0,-46.69260700389105
2022-03,P016,818,72,8343600,Radiator RD-250,Cooling,411.0,99.02676399026764
2022-04,P016,670,55,6834000,Radiator RD-250,Cooling,818.0,-18.09290953545232
2022-05,P016,829,65,8455800,Radiator RD-250,Cooling,670.0,23.731343283582092
2022-06,P016,670,50,6834000,Radiator RD-250,Cooling,829.0,-19.179734620024124
2022-07,P016,651,58,6640200,Radiator RD-250,Cooling,670.0,-2.8358208955223883
2022-08,P016,667,62,6803400,Radiator RD-250,Cooling,651.0,2.457757296466974
2022-09,P016,550,49,5610000,Radiator RD-250,Cooling,667.0,-17.541229385307346
2022-10,P016,722,58,7364400,Radiator RD-250,Cooling,550.0,31.272727272727273
2022-11,P016,630,62,6426000,Radiator RD-250,Cooling,722.0,-12.742382271468145
2022-12,P016,537,54,5477400,Radiator RD-250,Cooling,630.0,-14.761904761904763
2023-01,P016,585,52,5967000,Radiator RD-250,Cooling,537.0,8.938547486033519
2023-02,P016,622,41,6344400,Radiator RD-250,Cooling,585.0,6.3247863247863245
2023-03,P016,674,56,6874800,Radiator RD-250,Cooling,622.0,8.360128617363344
2023-04,P016,675,65,6885000,Radiator RD-250,Cooling,674.0,0.1483679525222552
2023-05,P016,486,46,4957200,Radiator RD-250,Cooling,675.0,-28.000000000000004
2023-06,P016,607,54,6191400,Radiator RD-250,Cooling,486.0,24.897119341563787
2023-07,P016,709,54,7231800,Radiator RD-250,Cooling,607.0,16.80395387149918
2023-08,P016,602,50,6140400,Radiator RD-250,Cooling,709.0,-15.091678420310295
2023-09,P016,416,40,4243200,Radiator RD-250,Cooling,602.0,-30.89700996677741
2023-10,P016,733,63,7476600,Radiator RD-250,Cooling,416.0,76.20192307692307
2023-11,P016,630,52,6426000,Radiator RD-250,Cooling,733.0,-14.051841746248295
2023-12,P016,730,68,7446000,Radiator RD-250,Cooling,630.0,15.873015873015872
2024-01,P016,594,58,6058800,Radiator RD-250,Cooling,730.0,-18.63013698630137
2024-02,P016,551,47,5620200,Radiator RD-250,Cooling,594.0,-7.23905723905724
2024-03,P016,809,62,8251800,Radiator RD-250,Cooling,551.0,46.82395644283122
2024-04,P016,429,37,4375800,Radiator RD-250,Cooling,809.0,-46.97156983930778
2024-05,P016,502,43,5120400,Radiator RD-250,Cooling,429.0,17.016317016317018
2024-06,P016,722,59,7364400,Radiator RD-250,Cooling,502.0,43.82470119521912
2024-07,P016,747,61,7619400,Radiator RD-250,Cooling,722.0,3.4626038781163437
2024-08,P016,883,63,9006600,Radiator RD-250,Cooling,747.0,18.20615796519411
2024-09,P016,688,57,7017600,Radiator RD-250,Cooling,883.0,-22.083805209513024
2024-10,P016,690,57,7038000,Radiator RD-250,Cooling,688.0,0.29069767441860467
2024-11,P016,671,59,6844200,Radiator RD-250,Cooling,690.0,-2.753623188405797
2024-12,P016,465,44,4743000,Radiator RD-250,Cooling,671.0,-30.700447093889714
2019-01,P017,671,60,348920,Fan Belt FB-30,Belts,,
2019-02,P017,565,54,293800,Fan Belt FB-30,Belts,671.0,-15.797317436661698
2019-03,P017,735,63,382200,Fan Belt FB-30,Belts,565.0,30.08849557522124
2019-04,P017,554,51,288080,Fan Belt FB-30,Belts,735.0,-24.625850340136054
2019-05,P017,852,73,443040,Fan Belt FB-30,Belts,554.0,53.79061371841155
2019-06,P017,666,59,346320,Fan Belt FB-30,Belts,852.0,-21.830985915492956
2019-07,P017,653,55,339560,Fan Belt FB-30,Belts,666.0,-1.951951951951952
2019-08,P017,726,55,377520,Fan Belt FB-30,Belts,653.0,11.179173047473201
2019-09,P017,450,38,234000,Fan Belt FB-30,Belts,726.0,-38.01652892561984
2019-10,P017,727,52,378040,Fan Belt FB-30,Belts,450.0,61.55555555555555
2019-11,P017,563,53,292760,Fan Belt FB-30,Belts,727.0,-22.558459422283356
2019-12,P017,534,54,277680,Fan Belt FB-30,Belts,563.0,-5.150976909413854
2020-01,P017,530,50,275600,Fan Belt FB-30,Belts,534.0,-0.7490636704119851
2020-02,P017,610,48,317200,Fan Belt FB-30,Belts,530.0,15.09433962264151
2020-03,P017,526,43,273520,Fan Belt FB-30,Belts,610.0,-13.77049180327869
2020-04,P017,669,53,347880,Fan Belt FB-30,Belts,526.0,27.186311787072242
2020-05,P017,588,58,305760,Fan Belt FB-30,Belts,669.0,-12.10762331838565
2020-06,P017,742,60,385840,Fan Belt FB-30,Belts,588.0,26.190476190476193
2020-07,P017,905,70,470600,Fan Belt FB-30,Belts,742.0,21.96765498652291
2020-08,P017,808,63,420160,Fan Belt FB-30,Belts,905.0,-10.718232044198896
2020-09,P017,615,51,319800,Fan Belt FB-30,Belts,808.0,-23.886138613861384
2020-10,P017,658,58,342160,Fan Belt FB-30,Belts,615.0,6.991869918699186
2020-11,P017,787,63,409240,Fan Belt FB-30,Belts,658.0,19.6048632218845
2020-12,P017,797,67,414440,Fan Belt FB-30,Belts,787.0,1.2706480304955527
2021-01,P017,556,49,289120,Fan Belt FB-30,Belts,797.0,-30.238393977415306
2021-02,P017,572,54,297440,Fan Belt FB-30,Belts,556.0,2.877697841726619
2021-03,P017,519,46,269880,Fan Belt FB-30,Belts,572.0,-9.265734265734265
2021-04,P017,670,52,348400,Fan Belt FB-30,Belts,519.0,29.09441233140655
2021-05,P017,545,48,283400,Fan Belt FB-30,Belts,670.0,-18.65671641791045
2021-06,P017,671,58,348920,Fan Belt FB-30,Belts,545.0,23.119266055045873
2021-07,P017,573,46,297960,Fan Belt FB-30,Belts,671.0,-14.605067064083457
2021-08,P017,612,46,318240,Fan Belt FB-30,Belts,573.0,6.806282722513089
2021-09,P017,543,51,282360,Fan Belt FB-30,Belts,612.0,-11.27450980392157
2021-10,P017,816,61,424320,Fan Belt FB-30,Belts,543.0,50.27624309392266
2021-11,P017,787,67,409240,Fan Belt FB-30,Belts,816.0,-3.553921568627451
2021-12,P017,630,55,327600,Fan Belt FB-30,Belts,787.0,-19.949174078780178
2022-01,P017,739,63,384280,Fan Belt FB-30,Belts,630.0,17.3015873015873
2022-02,P017,478,54,248560,Fan Belt FB-30,Belts,739.0,-35.317997293640055
2022-03,P017,584,45,303680,Fan Belt FB-30,Belts,478.0,22.17573221757322
2022-04,P017,554,52,288080,Fan Belt FB-30,Belts,584.0,-5.136986301369863
2022-05,P017,688,63,357760,Fan Belt FB-30,Belts,554.0,24.187725631768952
2022-06,P017,614,49,319280,Fan Belt FB-30,Belts,688.0,-10.755813953488373
2022-07,P017,504,47,262080,Fan Belt FB-30,Belts,614.0,-17.91530944625407
2022-08,P017,642,58,333840,Fan Belt FB-30,Belts,504.0,27.380952380952383
2022-09,P017,680,53,353600,Fan Belt FB-30,Belts,642.0,5.919003115264798
2022-10,P017,591,53,307320,Fan Belt FB-30,Belts,680.0,-13.088235294117649
2022-11,P017,595,47,309400,Fan Belt FB-30,Belts,591.0,0.676818950930626
2022-12,P017,619,56,321880,Fan Belt FB-30,Belts,595.0,4.033613445378151
2023-01,P017,511,44,265720,Fan Belt FB-30,Belts,619.0,-17.447495961227787
2023-02,P017,430,44,223600,Fan Belt FB-30,Belts,511.0,-15.851272015655576
2023-03,P017,688,59,357760,Fan Belt FB-30,Belts,430.0,60.0
2023-04,P017,544,49,282880,Fan Belt FB-30,Belts,688.0,-20.930232558139537
2023-05,P017,716,61,372320,Fan Belt FB-30,Belts,544.0,31.61764705882353
2023-06,P017,565,53,293800,Fan Belt FB-30,Belts,716.0,-21.089385474860336
2023-07,P017,597,54,310440,Fan Belt FB-30,Belts,565.0,5.663716814159292
2023-08,P017,550,48,286000,Fan Belt FB-30,Belts,597.0,-7.872696817420436
2023-09,P017,749,65,389480,Fan Belt FB-30,Belts,550.0,36.18181818181818
2023-10,P017,644,52,334880,Fan Belt FB-30,Belts,749.0,-14.018691588785046
2023-11,P017,551,49,286520,Fan Belt FB-30,Belts,644.0,-14.440993788819876
2023-12,P017,656,56,341120,Fan Belt FB-30,Belts,551.0,19.056261343012704
2024-01,P017,670,55,348400,Fan Belt FB-30,Belts,656.0,2.1341463414634148
2024-02,P017,624,42,324480,Fan Belt FB-30,Belts,670.0,-6.865671641791045
2024-03,P017,630,53,327600,Fan Belt FB-30,Belts,624.0,0.9615384615384616
2024-04,P017,539,47,280280,Fan Belt FB-30,Belts,630.0,-14.444444444444443
2024-05,P017,664,60,345280,Fan Belt FB-30,Belts,539.0,23.191094619666046
2024-06,P017,668,57,347360,Fan Belt FB-30,Belts,664.0,0.6024096385542169
2024-07,P017,569,50,295880,Fan Belt FB-30,Belts,668.0,-14.820359281437126
2024-08,P017,801,67,416520,Fan Belt FB-30,Belts,569.0,40.77328646748682
2024-09,P017,692,61,359840,Fan Belt FB-30,Belts,801.0,-13.607990012484395
2024-10,P017,777,73,404040,Fan Belt FB-30,Belts,692.0,12.283236994219653
2024-11,P017,569,48,295880,Fan Belt FB-30,Belts,777.0,-26.76962676962677
2024-12,P017,461,42,239720,Fan Belt FB-30,Belts,569.0,-18.98066783831283
2019-01,P018,721,66,8147300,Wheel Rim WR-24,Undercarriage,,
2019-02,P018,589,45,6655700,Wheel Rim WR-24,Undercarriage,721.0,-18.307905686546462
2019-03,P018,731,61,8260300,Wheel Rim WR-24,Undercarriage,589.0,24.108658743633278
2019-04,P018,761,65,8599300,Wheel Rim WR-24,Undercarriage,731.0,4.1039671682626535
2019-05,P018,673,67,7604900,Wheel Rim WR-24,Undercarriage,761.0,-11.563731931668856
2019-06,P018,589,56,6655700,Wheel Rim WR-24,Undercarriage,673.0,-12.481426448736999
2019-07,P018,625,52,7062500,Wheel Rim WR-24,Undercarriage,589.0,6.112054329371817
2019-08,P018,582,57,6576600,Wheel Rim WR-24,Undercarriage,625.0,-6.88
2019-09,P018,575,46,6497500,Wheel Rim WR-24,Undercarriage,582.0,-1.202749140893471
2019-10,P018,525,44,5932500,Wheel Rim WR-24,Undercarriage,575.0,-8.695652173913043
2019-11,P018,696,63,7864800,Wheel Rim WR-24,Undercarriage,525.0,32.57142857142858
2019-12,P018,511,50,5774300,Wheel Rim WR-24,Undercarriage,696.0,-26.580459770114945
2020-01,P018,632,55,7141600,Wheel Rim WR-24,Undercarriage,511.0,23.679060665362034
2020-02,P018,572,48,6463600,Wheel Rim WR-24,Undercarriage,632.0,-9.49367088607595
2020-03,P018,768,57,8678400,Wheel Rim WR-24,Undercarriage,572.0,34.26573426573427
2020-04,P018,539,47,6090700,Wheel Rim WR-24,Undercarriage,768.0,-29.817708333333332
