customer_id,customer_type,industry_segment,city,state,region,branch_id,credit_limit,current_balance,customer_rating,delivered_order_count,total_revenue,average_order_value,revenue_contribution_pct,regional_revenue_rank,regional_customer_value_class,regional_priority_flag
C0488,Government,Construction,Chennai,Tamil Nadu,South,CHN001,1281429,1043182,1,37,67251532.8,1817608.9945945945,0.22988838626802588,36,High Regional Value,High Value - Review
C0489,Fleet Owner,Rental,Chennai,Tamil Nadu,South,CHN001,594359,581546,5,47,70625273.0,1502665.3829787234,0.2414209663888699,29,High Regional Value,High Value Customer
C0490,Government,Logistics,Pune,Maharashtra,West,PUN001,1262928,379981,3,44,84742703.8,1925970.5409090908,0.2896790989509061,6,High Regional Value,High Value Customer
C0491,Dealer,Infrastructure,Chennai,Tamil Nadu,South,CHN001,312699,2744,1,27,65215944.4,2415405.348148148,0.22293005962625878,42,High Regional Value,High Value - Review
C0492,Dealer,Rental,Ranchi,Jharkhand,East,HYD001,442676,48242,1,35,61798115.2,1765660.4342857143,0.2112467684563104,33,Medium Regional Value,Medium Value Customer
C0493,Retail,Construction,Chennai,Tamil Nadu,South,CHN001,18646,17697,3,38,54684935.199999996,1439077.242105263,0.18693152383137304,98,Medium Regional Value,Medium Value Customer
C0494,Corporate,Construction,Ranchi,Jharkhand,East,CHN001,704926,188070,2,32,48287535.6,1508985.4875,0.16506305765485618,71,Low Regional Value,Low Value Customer
C0495,Fleet Owner,Infrastructure,Jaipur,Rajasthan,North,AHM001,414484,135441,2,48,94540537.6,1969594.5333333332,0.32317139432955233,3,High Regional Value,High Value - Review
C0496,Government,Infrastructure,Bhubaneswar,Odisha,East,PUN001,993386,256383,5,37,48190097.0,1302435.054054054,0.16472997970731212,72,Low Regional Value,Low Value Customer
C0497,Government,Logistics,Chennai,Tamil Nadu,South,CHN001,764082,310133,3,30,51439335.2,1714644.5066666668,0.17583697006573004,109,Low Regional Value,Low Value Customer
C0498,Fleet Owner,Construction,Kolkata,West Bengal,East,KOL001,502514,14738,3,28,64864362.8,2316584.3857142855,0.22172823532128874,26,High Regional Value,High Value Customer
C0499,Corporate,Construction,Bhubaneswar,Odisha,East,PUN001,598104,54844,5,39,62785837.0,1609893.2564102565,0.21462313418702203,29,Medium Regional Value,Medium Value Customer
C0500,Corporate,Infrastructure,Kolkata,West Bengal,East,KOL001,483892,363569,3,27,44474866.6,1647217.2814814816,0.15203007108500766,76,Low Regional Value,Low Value Customer
