customer_id,customer_type,industry_segment,region,payment_terms,customer_rating,credit_limit,current_balance,credit_utilisation_pct,credit_utilisation_class,payment_count,total_payment_amount,average_payment_amount,payment_methods_used,first_payment_date,last_payment_date,balance_to_payment_ratio,payment_activity_class,payment_behaviour_class,credit_risk_score,credit_risk_class,credit_risk_priority_score,credit_risk_rank,credit_action_focus
C0447,Fleet Owner,Rental,East,Net 15,2,659733,93235,14.13,Low Credit Utilisation,35,50270167.72,1436290.51,5,2019-07-26,2025-01-12,0.0,High Payment Activity,Strong Payment Behaviour,30,Low Credit Risk,32.83,319,Normal credit monitoring
C0415,Government,Infrastructure,North East,Net 30,1,870771,121474,13.95,Low Credit Utilisation,45,60814815.23,1351440.34,5,2019-05-07,2024-10-27,0.0,Very High Payment Activity,Strong Payment Behaviour,30,Low Credit Risk,32.79,320,Normal credit monitoring
C0068,Retail,Mining,North,Advance,1,27354,3730,13.64,Low Credit Utilisation,42,45947401.62,1093985.75,5,2019-03-24,2024-12-15,0.0,Very High Payment Activity,Strong Payment Behaviour,30,Low Credit Risk,32.73,321,Normal credit monitoring
C0038,Fleet Owner,Rental,North,Net 15,1,348040,45014,12.93,Low Credit Utilisation,38,43380836.21,1141600.95,5,2019-02-03,2025-01-29,0.0,High Payment Activity,Strong Payment Behaviour,30,Low Credit Risk,32.59,322,Normal credit monitoring
C0203,Government,Manufacturing,West,Net 30,1,1101577,142383,12.93,Low Credit Utilisation,34,34518743.48,1015257.16,5,2019-05-01,2025-01-15,0.0,High Payment Activity,Strong Payment Behaviour,30,Low Credit Risk,32.59,323,Normal credit monitoring
C0234,Corporate,Infrastructure,West,Net 15,2,418214,52828,12.63,Low Credit Utilisation,32,68561176.15,2142536.75,5,2019-02-22,2025-02-22,0.0,High Payment Activity,Strong Payment Behaviour,30,Low Credit Risk,32.53,325,Normal credit monitoring
C0210,Retail,Infrastructure,West,Net 45,2,11789,1490,12.64,Low Credit Utilisation,40,49555116.63,1238877.92,5,2019-02-27,2024-12-18,0.0,Very High Payment Activity,Strong Payment Behaviour,30,Low Credit Risk,32.53,324,Normal credit monitoring
C0479,Retail,Construction,West,Net 45,1,41285,5051,12.23,Low Credit Utilisation,26,27699939.91,1065382.3,5,2019-03-10,2024-11-17,0.0,High Payment Activity,Strong Payment Behaviour,30,Low Credit Risk,32.45,326,Normal credit monitoring
C0299,Retail,Logistics,South,Advance,1,36717,4107,11.19,Low Credit Utilisation,39,43442558.23,1113911.75,5,2019-02-12,2024-10-17,0.0,High Payment Activity,Strong Payment Behaviour,30,Low Credit Risk,32.24,327,Normal credit monitoring
C0492,Dealer,Rental,East,Net 60,1,442676,48242,10.9,Low Credit Utilisation,42,54552292.64,1298864.11,5,2019-02-27,2024-12-20,0.0,Very High Payment Activity,Strong Payment Behaviour,30,Low Credit Risk,32.18,328,Normal credit monitoring
C0413,Fleet Owner,Manufacturing,South,Net 15,1,225464,22974,10.19,Low Credit Utilisation,46,44125909.95,959258.91,5,2019-02-26,2024-12-24,0.0,Very High Payment Activity,Strong Payment Behaviour,30,Low Credit Risk,32.04,329,Normal credit monitoring
C0486,Government,Manufacturing,West,Advance,2,670285,64946,9.69,Low Credit Utilisation,47,50910972.99,1083212.19,5,2019-02-25,2024-12-11,0.0,Very High Payment Activity,Strong Payment Behaviour,30,Low Credit Risk,31.94,330,Normal credit monitoring
C0174,Government,Mining,West,Advance,2,1316961,123349,9.37,Low Credit Utilisation,35,19463605.52,556103.01,5,2019-02-18,2024-12-31,0.01,High Payment Activity,Strong Payment Behaviour,30,Low Credit Risk,31.87,331,Normal credit monitoring
C0296,Corporate,Manufacturing,East,Net 60,2,361733,33627,9.3,Low Credit Utilisation,46,46127094.22,1002762.92,5,2019-04-19,2025-01-02,0.0,Very High Payment Activity,Strong Payment Behaviour,30,Low Credit Risk,31.86,332,Normal credit monitoring
C0446,Retail,Logistics,South,Advance,1,25401,2338,9.2,Low Credit Utilisation,38,47455959.71,1248841.04,5,2019-02-19,2024-11-28,0.0,High Payment Activity,Strong Payment Behaviour,30,Low Credit Risk,31.84,333,Normal credit monitoring
C0177,Dealer,Construction,West,Net 45,1,100097,9054,9.05,Low Credit Utilisation,28,29350763.0,1048241.54,5,2019-05-29,2024-12-29,0.0,High Payment Activity,Strong Payment Behaviour,30,Low Credit Risk,31.81,334,Normal credit monitoring
C0220,Government,Infrastructure,Central,Net 60,2,1116238,93524,8.38,Low Credit Utilisation,51,49243551.9,965559.84,5,2019-02-08,2024-12-02,0.0,Very High Payment Activity,Strong Payment Behaviour,30,Low Credit Risk,31.68,335,Normal credit monitoring
C0245,Dealer,Logistics,South,Advance,2,204820,16669,8.14,Low Credit Utilisation,34,47120376.52,1385893.43,5,2019-03-07,2024-12-14,0.0,High Payment Activity,Strong Payment Behaviour,30,Low Credit Risk,31.63,336,Normal credit monitoring
C0353,Dealer,Manufacturing,North,Net 60,1,275021,20542,7.47,Low Credit Utilisation,21,22482049.09,1070573.77,5,2019-01-28,2024-12-09,0.0,Moderate Payment Activity,Moderate Payment Behaviour,30,Low Credit Risk,31.49,337,Normal credit monitoring
C0487,Dealer,Mining,South,Net 15,1,346606,25749,7.43,Low Credit Utilisation,34,40263818.09,1184229.94,5,2019-04-01,2024-06-05,0.0,High Payment Activity,Strong Payment Behaviour,30,Low Credit Risk,31.49,338,Normal credit monitoring
C0468,Fleet Owner,Rental,South,Net 60,1,531281,35084,6.6,Low Credit Utilisation,55,67559843.04,1228360.78,5,2019-05-29,2024-12-30,0.0,Very High Payment Activity,Strong Payment Behaviour,30,Low Credit Risk,31.32,339,Normal credit monitoring
C0426,Dealer,Infrastructure,North East,Net 45,1,332893,19372,5.82,Low Credit Utilisation,40,48117632.87,1202940.82,5,2019-04-23,2024-12-29,0.0,Very High Payment Activity,Strong Payment Behaviour,30,Low Credit Risk,31.16,340,Normal credit monitoring
C0401,Government,Logistics,North East,Net 60,1,1066548,57200,5.36,Low Credit Utilisation,46,55231285.3,1200680.12,5,2019-01-21,2024-12-31,0.0,Very High Payment Activity,Strong Payment Behaviour,30,Low Credit Risk,31.07,342,Normal credit monitoring
C0027,Fleet Owner,Logistics,West,Net 45,1,119712,6429,5.37,Low Credit Utilisation,40,43375734.49,1084393.36,5,2019-04-22,2025-01-25,0.0,Very High Payment Activity,Strong Payment Behaviour,30,Low Credit Risk,31.07,341,Normal credit monitoring
C0396,Government,Manufacturing,West,Net 45,2,753812,37466,4.97,Low Credit Utilisation,39,51571972.3,1322358.26,5,2019-01-28,2024-11-20,0.0,High Payment Activity,Strong Payment Behaviour,30,Low Credit Risk,30.99,343,Normal credit monitoring
C0091,Retail,Construction,South,Net 45,2,48920,2123,4.34,Low Credit Utilisation,33,30440821.44,922449.13,5,2019-03-01,2024-10-22,0.0,High Payment Activity,Strong Payment Behaviour,30,Low Credit Risk,30.87,344,Normal credit monitoring
C0012,Fleet Owner,Logistics,South,Advance,1,785687,30771,3.92,Low Credit Utilisation,35,41055769.44,1173021.98,5,2019-03-27,2024-07-03,0.0,High Payment Activity,Strong Payment Behaviour,30,Low Credit Risk,30.78,345,Normal credit monitoring
C0015,Government,Rental,West,Net 15,2,790010,18560,2.35,Low Credit Utilisation,34,44750087.53,1316179.04,5,2019-03-09,2025-01-22,0.0,High Payment Activity,Strong Payment Behaviour,30,Low Credit Risk,30.47,346,Normal credit monitoring
C0322,Government,Construction,West,Net 60,2,975830,17767,1.82,Low Credit Utilisation,30,32625994.55,1087533.15,5,2019-06-12,2025-01-27,0.0,High Payment Activity,Strong Payment Behaviour,30,Low Credit Risk,30.36,348,Normal credit monitoring
C0113,Corporate,Logistics,South,Advance,2,965190,17579,1.82,Low Credit Utilisation,41,62864847.31,1533288.96,5,2019-02-23,2024-11-29,0.0,Very High Payment Activity,Strong Payment Behaviour,30,Low Credit Risk,30.36,347,Normal credit monitoring
C0350,Dealer,Logistics,North East,Net 45,2,386127,5509,1.43,Low Credit Utilisation,35,32515833.1,929023.8,5,2019-08-02,2025-01-02,0.0,High Payment Activity,Strong Payment Behaviour,30,Low Credit Risk,30.29,349,Normal credit monitoring
C0122,Dealer,Rental,North East,Advance,2,351917,4859,1.38,Low Credit Utilisation,34,40530131.63,1192062.69,5,2019-02-01,2024-12-31,0.0,High Payment Activity,Strong Payment Behaviour,30,Low Credit Risk,30.28,350,Normal credit monitoring
C0362,Corporate,Rental,West,Net 15,1,814512,9547,1.17,Low Credit Utilisation,43,44252709.39,1029132.78,5,2019-04-13,2024-12-10,0.0,Very High Payment Activity,Strong Payment Behaviour,30,Low Credit Risk,30.23,351,Normal credit monitoring
C0491,Dealer,Infrastructure,South,Net 60,1,312699,2744,0.88,Low Credit Utilisation,29,59809830.74,2062407.96,5,2019-04-01,2024-07-18,0.0,High Payment Activity,Strong Payment Behaviour,30,Low Credit Risk,30.18,352,Normal credit monitoring
C0269,Government,Mining,South,Net 15,1,1060345,618,0.06,Low Credit Utilisation,46,53910238.95,1171961.72,5,2019-02-18,2025-01-01,0.0,Very High Payment Activity,Strong Payment Behaviour,30,Low Credit Risk,30.01,353,Normal credit monitoring
C0183,Government,Mining,West,Net 30,4,1225772,731224,59.65,Moderate Credit Utilisation,29,24660110.19,850348.63,5,2019-02-19,2025-02-08,0.03,High Payment Activity,Strong Payment Behaviour,15,Low Credit Risk,26.93,354,Normal credit monitoring
C0170,Government,Construction,South,Net 30,4,1285103,765704,59.58,Moderate Credit Utilisation,26,28645250.49,1101740.4,5,2019-05-11,2025-02-13,0.03,High Payment Activity,Strong Payment Behaviour,15,Low Credit Risk,26.92,355,Normal credit monitoring
C0389,Retail,Mining,West,Advance,5,34342,20256,58.98,Moderate Credit Utilisation,38,43668771.64,1149178.2,5,2019-05-21,2024-12-27,0.0,High Payment Activity,Strong Payment Behaviour,15,Low Credit Risk,26.8,356,Normal credit monitoring
C0363,Fleet Owner,Logistics,South,Advance,5,384777,224253,58.28,Moderate Credit Utilisation,32,40638633.15,1269957.29,5,2019-05-26,2025-01-11,0.01,High Payment Activity,Strong Payment Behaviour,15,Low Credit Risk,26.66,357,Normal credit monitoring
C0430,Retail,Manufacturing,West,Net 15,5,10552,5942,56.31,Moderate Credit Utilisation,27,39125183.25,1449080.86,5,2019-04-06,2024-10-02,0.0,High Payment Activity,Strong Payment Behaviour,15,Low Credit Risk,26.26,358,Normal credit monitoring
C0285,Government,Infrastructure,West,Net 15,4,1359546,764093,56.2,Moderate Credit Utilisation,54,38681236.58,716319.2,5,2019-03-20,2025-01-22,0.02,Very High Payment Activity,Strong Payment Behaviour,15,Low Credit Risk,26.24,359,Normal credit monitoring
C0411,Corporate,Mining,South,Advance,5,621936,347662,55.9,Moderate Credit Utilisation,50,57958640.98,1159172.82,5,2019-08-21,2025-01-22,0.01,Very High Payment Activity,Strong Payment Behaviour,15,Low Credit Risk,26.18,360,Normal credit monitoring
C0481,Corporate,Logistics,South,Net 30,5,437015,243932,55.82,Moderate Credit Utilisation,44,45658280.98,1037688.2,5,2019-05-29,2025-01-15,0.01,Very High Payment Activity,Strong Payment Behaviour,15,Low Credit Risk,26.16,361,Normal credit monitoring
C0185,Dealer,Logistics,West,Advance,5,210864,117546,55.74,Moderate Credit Utilisation,38,42891917.43,1128734.67,5,2019-04-15,2024-11-13,0.0,High Payment Activity,Strong Payment Behaviour,15,Low Credit Risk,26.15,362,Normal credit monitoring
C0271,Corporate,Infrastructure,South,Net 30,5,399363,217846,54.55,Moderate Credit Utilisation,25,24703678.25,988147.13,5,2019-09-12,2024-12-21,0.01,High Payment Activity,Strong Payment Behaviour,15,Low Credit Risk,25.91,363,Normal credit monitoring
C0045,Corporate,Rental,East,Net 60,4,495460,268927,54.28,Moderate Credit Utilisation,41,44826515.59,1093329.65,5,2019-04-06,2025-02-14,0.01,Very High Payment Activity,Strong Payment Behaviour,15,Low Credit Risk,25.86,365,Normal credit monitoring
C0125,Government,Mining,West,Advance,4,557944,302970,54.3,Moderate Credit Utilisation,31,26450777.42,853250.88,5,2019-04-12,2024-12-20,0.01,High Payment Activity,Strong Payment Behaviour,15,Low Credit Risk,25.86,364,Normal credit monitoring
C0387,Dealer,Infrastructure,East,Net 45,4,111501,60386,54.16,Moderate Credit Utilisation,40,40691730.78,1017293.27,5,2019-02-16,2024-10-30,0.0,Very High Payment Activity,Strong Payment Behaviour,15,Low Credit Risk,25.83,366,Normal credit monitoring
C0230,Dealer,Infrastructure,North,Net 15,5,271689,146416,53.89,Moderate Credit Utilisation,38,53715353.88,1413561.94,5,2019-02-24,2024-11-17,0.0,High Payment Activity,Strong Payment Behaviour,15,Low Credit Risk,25.78,367,Normal credit monitoring
C0316,Dealer,Manufacturing,East,Net 45,4,254996,128290,50.31,Moderate Credit Utilisation,37,38131796.61,1030589.1,5,2019-03-21,2024-11-16,0.0,High Payment Activity,Strong Payment Behaviour,15,Low Credit Risk,25.06,368,Normal credit monitoring
C0294,Government,Infrastructure,South,Net 45,4,826435,405286,49.04,Moderate Credit Utilisation,51,68317802.72,1339564.76,5,2019-05-31,2025-02-09,0.01,Very High Payment Activity,Strong Payment Behaviour,15,Low Credit Risk,24.81,369,Normal credit monitoring
C0347,Retail,Mining,North,Net 45,4,33854,16481,48.68,Moderate Credit Utilisation,24,15489620.15,645400.84,5,2019-04-11,2025-02-11,0.0,Moderate Payment Activity,Moderate Payment Behaviour,15,Low Credit Risk,24.74,370,Normal credit monitoring
C0261,Dealer,Manufacturing,North,Advance,5,164597,79881,48.53,Moderate Credit Utilisation,33,47825043.93,1449243.76,5,2019-06-06,2025-02-05,0.0,High Payment Activity,Strong Payment Behaviour,15,Low Credit Risk,24.71,371,Normal credit monitoring
C0126,Dealer,Manufacturing,South,Net 15,4,473103,222292,46.99,Moderate Credit Utilisation,36,47073219.78,1307589.44,5,2019-03-29,2024-09-22,0.0,High Payment Activity,Strong Payment Behaviour,15,Low Credit Risk,24.4,372,Normal credit monitoring
C0103,Dealer,Infrastructure,South,Net 45,4,167168,77679,46.47,Moderate Credit Utilisation,43,60467623.04,1406223.79,5,2019-03-15,2024-09-21,0.0,Very High Payment Activity,Strong Payment Behaviour,15,Low Credit Risk,24.29,373,Normal credit monitoring
C0461,Corporate,Infrastructure,North,Net 45,5,965128,447317,46.35,Moderate Credit Utilisation,39,49158864.68,1260483.71,5,2019-04-22,2025-01-05,0.01,High Payment Activity,Strong Payment Behaviour,15,Low Credit Risk,24.27,374,Normal credit monitoring
C0061,Dealer,Construction,West,Net 45,4,362037,167542,46.28,Moderate Credit Utilisation,35,30907077.0,883059.34,5,2019-02-14,2024-12-05,0.01,High Payment Activity,Strong Payment Behaviour,15,Low Credit Risk,24.26,375,Normal credit monitoring
C0403,Government,Construction,East,Advance,4,954046,440000,46.12,Moderate Credit Utilisation,46,63268663.68,1375405.73,5,2019-05-30,2025-01-19,0.01,Very High Payment Activity,Strong Payment Behaviour,15,Low Credit Risk,24.22,376,Normal credit monitoring
C0169,Fleet Owner,Construction,West,Net 30,4,693290,315019,45.44,Moderate Credit Utilisation,48,59315176.85,1235732.85,5,2019-04-13,2024-11-26,0.01,Very High Payment Activity,Strong Payment Behaviour,15,Low Credit Risk,24.09,377,Normal credit monitoring
C0102,Government,Infrastructure,East,Net 60,4,1221840,547151,44.78,Moderate Credit Utilisation,39,64854579.31,1662937.93,5,2019-06-05,2024-12-12,0.01,High Payment Activity,Strong Payment Behaviour,15,Low Credit Risk,23.96,379,Normal credit monitoring
C0075,Retail,Mining,South,Net 45,5,27094,12134,44.78,Moderate Credit Utilisation,35,39650752.15,1132878.63,5,2019-06-26,2024-12-20,0.0,High Payment Activity,Strong Payment Behaviour,15,Low Credit Risk,23.96,378,Normal credit monitoring
C0137,Dealer,Infrastructure,South,Net 15,5,257346,114551,44.51,Moderate Credit Utilisation,22,34939014.71,1588137.03,5,2020-06-14,2024-07-25,0.0,Moderate Payment Activity,Moderate Payment Behaviour,15,Low Credit Risk,23.9,380,Normal credit monitoring
C0336,Government,Rental,East,Net 15,5,1317175,577628,43.85,Moderate Credit Utilisation,39,34590231.91,886929.02,5,2019-05-14,2024-11-22,0.02,High Payment Activity,Strong Payment Behaviour,15,Low Credit Risk,23.77,381,Normal credit monitoring
C0328,Government,Rental,East,Net 45,4,1177052,510972,43.41,Moderate Credit Utilisation,39,51607956.65,1323280.94,5,2019-03-27,2025-01-18,0.01,High Payment Activity,Strong Payment Behaviour,15,Low Credit Risk,23.68,382,Normal credit monitoring
C0073,Corporate,Rental,North,Advance,4,740385,319020,43.09,Moderate Credit Utilisation,33,40517015.0,1227788.33,5,2019-05-05,2025-01-08,0.01,High Payment Activity,Strong Payment Behaviour,15,Low Credit Risk,23.62,383,Normal credit monitoring
C0089,Corporate,Rental,West,Net 30,4,930006,400599,43.07,Moderate Credit Utilisation,38,40140897.24,1056339.4,5,2019-02-12,2025-01-04,0.01,High Payment Activity,Strong Payment Behaviour,15,Low Credit Risk,23.61,384,Normal credit monitoring
C0141,Corporate,Rental,West,Net 60,4,742629,317916,42.81,Moderate Credit Utilisation,41,48563278.44,1184470.21,5,2019-10-04,2024-12-31,0.01,Very High Payment Activity,Strong Payment Behaviour,15,Low Credit Risk,23.56,385,Normal credit monitoring
C0462,Retail,Logistics,South,Net 15,5,22565,9458,41.91,Moderate Credit Utilisation,59,70269711.54,1191012.06,5,2019-01-11,2025-02-14,0.0,Very High Payment Activity,Strong Payment Behaviour,15,Low Credit Risk,23.38,386,Normal credit monitoring
C0085,Retail,Mining,South,Net 45,4,18145,7599,41.88,Moderate Credit Utilisation,39,40973888.0,1050612.51,5,2019-01-25,2024-11-02,0.0,High Payment Activity,Strong Payment Behaviour,15,Low Credit Risk,23.38,387,Normal credit monitoring
C0217,Corporate,Infrastructure,North,Net 60,5,777454,325192,41.83,Moderate Credit Utilisation,42,45275492.71,1077987.92,5,2019-03-08,2025-02-13,0.01,Very High Payment Activity,Strong Payment Behaviour,15,Low Credit Risk,23.37,388,Normal credit monitoring
C0239,Government,Logistics,South,Net 60,4,1361502,566279,41.59,Moderate Credit Utilisation,38,39162938.24,1030603.64,5,2019-05-01,2024-12-17,0.01,High Payment Activity,Strong Payment Behaviour,15,Low Credit Risk,23.32,389,Normal credit monitoring
C0275,Fleet Owner,Construction,West,Net 15,5,651275,262408,40.29,Moderate Credit Utilisation,48,54756095.88,1140752.0,5,2019-07-14,2025-02-07,0.0,Very High Payment Activity,Strong Payment Behaviour,15,Low Credit Risk,23.06,390,Normal credit monitoring
C0383,Fleet Owner,Infrastructure,North,Net 15,5,316263,124305,39.3,Moderate Credit Utilisation,46,61381404.28,1334378.35,5,2019-03-18,2025-01-10,0.0,Very High Payment Activity,Strong Payment Behaviour,15,Low Credit Risk,22.86,391,Normal credit monitoring
C0324,Corporate,Mining,South,Net 45,5,384819,150633,39.14,Moderate Credit Utilisation,36,43362818.39,1204522.73,5,2019-03-24,2024-09-26,0.0,High Payment Activity,Strong Payment Behaviour,15,Low Credit Risk,22.83,392,Normal credit monitoring
C0414,Dealer,Construction,South,Net 30,4,252548,96330,38.14,Moderate Credit Utilisation,44,53568504.81,1217466.02,5,2019-03-16,2025-02-27,0.0,Very High Payment Activity,Strong Payment Behaviour,15,Low Credit Risk,22.63,393,Normal credit monitoring
C0010,Dealer,Construction,South,Net 30,5,277717,105625,38.03,Moderate Credit Utilisation,51,46943823.34,920467.12,5,2019-03-21,2025-01-27,0.0,Very High Payment Activity,Strong Payment Behaviour,15,Low Credit Risk,22.61,394,Normal credit monitoring
C0202,Government,Logistics,North,Net 60,4,1402130,532821,38.0,Moderate Credit Utilisation,31,43080132.12,1389681.68,5,2019-11-02,2024-10-18,0.01,High Payment Activity,Strong Payment Behaviour,15,Low Credit Risk,22.6,395,Normal credit monitoring
C0342,Dealer,Infrastructure,North,Net 45,5,104911,39842,37.98,Moderate Credit Utilisation,42,62494996.55,1487976.11,5,2020-03-09,2024-12-15,0.0,Very High Payment Activity,Strong Payment Behaviour,15,Low Credit Risk,22.6,396,Normal credit monitoring
C0458,Dealer,Manufacturing,West,Advance,4,162635,61520,37.83,Moderate Credit Utilisation,39,44912471.76,1151601.84,5,2019-08-22,2025-02-16,0.0,High Payment Activity,Strong Payment Behaviour,15,Low Credit Risk,22.57,397,Normal credit monitoring
C0226,Dealer,Logistics,West,Net 30,5,400547,150512,37.58,Moderate Credit Utilisation,24,36092016.04,1503834.0,5,2019-04-06,2024-10-25,0.0,Moderate Payment Activity,Moderate Payment Behaviour,15,Low Credit Risk,22.52,398,Normal credit monitoring
C0079,Retail,Rental,North,Net 60,5,28890,10702,37.04,Moderate Credit Utilisation,40,48830645.06,1220766.13,5,2019-02-22,2025-01-03,0.0,Very High Payment Activity,Strong Payment Behaviour,15,Low Credit Risk,22.41,399,Normal credit monitoring
C0237,Dealer,Infrastructure,South,Advance,5,488722,178656,36.56,Moderate Credit Utilisation,51,63640224.02,1247847.53,5,2019-02-13,2024-11-02,0.0,Very High Payment Activity,Strong Payment Behaviour,15,Low Credit Risk,22.31,400,Normal credit monitoring
C0193,Dealer,Infrastructure,West,Advance,4,495310,178591,36.06,Moderate Credit Utilisation,49,57470370.91,1172864.71,5,2019-03-11,2024-12-17,0.0,Very High Payment Activity,Strong Payment Behaviour,15,Low Credit Risk,22.21,401,Normal credit monitoring
C0021,Corporate,Mining,South,Net 15,5,856624,298508,34.85,Moderate Credit Utilisation,53,47205105.32,890662.36,5,2019-03-07,2024-12-11,0.01,Very High Payment Activity,Strong Payment Behaviour,15,Low Credit Risk,21.97,402,Normal credit monitoring
C0039,Fleet Owner,Rental,South,Net 30,4,343809,119070,34.63,Moderate Credit Utilisation,47,56593308.02,1204112.94,5,2019-06-23,2025-02-14,0.0,Very High Payment Activity,Strong Payment Behaviour,15,Low Credit Risk,21.93,403,Normal credit monitoring
C0032,Government,Logistics,West,Net 15,5,1262598,420821,33.33,Moderate Credit Utilisation,49,54630229.98,1114902.65,5,2019-02-09,2024-11-20,0.01,Very High Payment Activity,Strong Payment Behaviour,15,Low Credit Risk,21.67,404,Normal credit monitoring
C0435,Dealer,Manufacturing,South,Net 45,4,393189,129432,32.92,Moderate Credit Utilisation,49,61241141.97,1249819.22,5,2019-06-20,2024-12-18,0.0,Very High Payment Activity,Strong Payment Behaviour,15,Low Credit Risk,21.58,405,Normal credit monitoring
C0024,Dealer,Rental,South,Net 60,4,266822,86814,32.54,Moderate Credit Utilisation,51,49968886.31,979782.08,5,2019-02-14,2024-10-03,0.0,Very High Payment Activity,Strong Payment Behaviour,15,Low Credit Risk,21.51,406,Normal credit monitoring
C0274,Dealer,Mining,North,Net 60,3,463140,127143,27.45,Low Credit Utilisation,40,43919869.38,1097996.73,5,2019-02-19,2024-09-07,0.0,Very High Payment Activity,Strong Payment Behaviour,15,Low Credit Risk,20.49,407,Normal credit monitoring
C0058,Retail,Infrastructure,West,Net 15,3,43362,11601,26.75,Low Credit Utilisation,36,39066548.47,1085181.9,5,2019-02-12,2025-01-25,0.0,High Payment Activity,Strong Payment Behaviour,15,Low Credit Risk,20.35,408,Normal credit monitoring
C0233,Government,Logistics,East,Net 45,3,1146772,306186,26.7,Low Credit Utilisation,32,41273658.23,1289801.82,5,2019-06-29,2024-12-05,0.01,High Payment Activity,Strong Payment Behaviour,15,Low Credit Risk,20.34,409,Normal credit monitoring
C0442,Dealer,Logistics,East,Net 15,3,440207,114258,25.96,Low Credit Utilisation,30,39916039.04,1330534.63,5,2019-03-08,2024-12-19,0.0,High Payment Activity,Strong Payment Behaviour,15,Low Credit Risk,20.19,410,Normal credit monitoring
C0267,Fleet Owner,Infrastructure,South,Net 60,3,253236,64982,25.66,Low Credit Utilisation,31,34901461.87,1125853.61,5,2019-04-22,2024-05-23,0.0,High Payment Activity,Strong Payment Behaviour,15,Low Credit Risk,20.13,411,Normal credit monitoring
C0082,Fleet Owner,Manufacturing,West,Net 60,3,432697,104648,24.19,Low Credit Utilisation,45,64495383.71,1433230.75,5,2019-04-29,2025-01-29,0.0,Very High Payment Activity,Strong Payment Behaviour,15,Low Credit Risk,19.84,412,Normal credit monitoring
C0317,Corporate,Manufacturing,South,Net 60,3,228417,52279,22.89,Low Credit Utilisation,31,32004514.4,1032403.69,5,2019-04-01,2025-02-22,0.0,High Payment Activity,Strong Payment Behaviour,15,Low Credit Risk,19.58,413,Normal credit monitoring
C0359,Fleet Owner,Mining,South,Net 45,3,413735,90805,21.95,Low Credit Utilisation,61,68743487.21,1126942.41,5,2019-03-25,2024-11-30,0.0,Very High Payment Activity,Strong Payment Behaviour,15,Low Credit Risk,19.39,414,Normal credit monitoring
C0057,Retail,Logistics,East,Net 45,3,23289,4934,21.19,Low Credit Utilisation,27,33282325.56,1232678.72,5,2019-05-23,2024-11-08,0.0,High Payment Activity,Strong Payment Behaviour,15,Low Credit Risk,19.24,415,Normal credit monitoring
C0393,Retail,Rental,East,Net 15,3,41273,8717,21.12,Low Credit Utilisation,37,39855827.38,1077184.52,5,2019-04-29,2025-02-07,0.0,High Payment Activity,Strong Payment Behaviour,15,Low Credit Risk,19.22,416,Normal credit monitoring
C0159,Dealer,Construction,South,Net 45,3,332595,67368,20.26,Low Credit Utilisation,46,44650451.81,970662.0,5,2019-02-21,2025-02-22,0.0,Very High Payment Activity,Strong Payment Behaviour,15,Low Credit Risk,19.05,417,Normal credit monitoring
C0095,Fleet Owner,Logistics,West,Net 45,3,207876,37163,17.88,Low Credit Utilisation,32,55973792.19,1749181.01,5,2019-07-18,2025-01-16,0.0,High Payment Activity,Strong Payment Behaviour,15,Low Credit Risk,18.58,418,Normal credit monitoring
C0046,Retail,Rental,West,Net 45,3,14743,2408,16.33,Low Credit Utilisation,52,71903718.63,1382763.82,5,2019-03-14,2025-01-02,0.0,Very High Payment Activity,Strong Payment Behaviour,15,Low Credit Risk,18.27,419,Normal credit monitoring
C0070,Government,Logistics,West,Net 30,3,549454,84153,15.32,Low Credit Utilisation,41,64086838.25,1563093.62,5,2019-02-24,2025-02-01,0.0,Very High Payment Activity,Strong Payment Behaviour,15,Low Credit Risk,18.06,420,Normal credit monitoring
C0384,Retail,Construction,South,Net 45,3,30122,4580,15.2,Low Credit Utilisation,41,48635673.97,1186235.95,5,2019-02-23,2024-10-21,0.0,Very High Payment Activity,Strong Payment Behaviour,15,Low Credit Risk,18.04,421,Normal credit monitoring
C0305,Fleet Owner,Logistics,North,Net 15,3,702965,105968,15.07,Low Credit Utilisation,32,43621140.5,1363160.64,5,2019-05-28,2024-12-17,0.0,High Payment Activity,Strong Payment Behaviour,15,Low Credit Risk,18.01,422,Normal credit monitoring
C0437,Dealer,Mining,West,Net 30,3,235226,34472,14.65,Low Credit Utilisation,35,40728854.36,1163681.55,5,2019-03-22,2025-02-11,0.0,High Payment Activity,Strong Payment Behaviour,15,Low Credit Risk,17.93,423,Normal credit monitoring
C0453,Dealer,Mining,East,Net 30,3,158610,20082,12.66,Low Credit Utilisation,32,42268937.27,1320904.29,5,2019-05-29,2025-01-06,0.0,High Payment Activity,Strong Payment Behaviour,15,Low Credit Risk,17.53,424,Normal credit monitoring
C0303,Corporate,Mining,West,Net 45,3,323564,38655,11.95,Low Credit Utilisation,32,26803723.39,837616.36,5,2019-06-04,2025-02-02,0.0,High Payment Activity,Strong Payment Behaviour,15,Low Credit Risk,17.39,425,Normal credit monitoring
C0100,Government,Construction,North,Net 30,3,504876,56494,11.19,Low Credit Utilisation,39,31163607.17,799066.85,5,2019-05-02,2024-10-17,0.0,High Payment Activity,Strong Payment Behaviour,15,Low Credit Risk,17.24,426,Normal credit monitoring
