customer_id,total_delivered_orders,total_purchase_value,first_purchase_date,last_purchase_date,purchase_period_days,average_order_value,orders_per_month,purchase_span_years,repeat_purchase_class,customer_loyalty_class,customer_type,industry_segment,region,customer_rating,frequency_score,value_score,loyalty_score,action_focus,loyalty_rank
C0382,33,42929317.0,2019-04-17,2024-11-19,2043,1300888.39,0.49,5.59,High Repeat,Loyal,Retail,Manufacturing,South,3,58.93,39.68,51.23,Maintain engagement and encourage higher-value purchases,403
C0497,30,51439335.2,2019-06-12,2024-11-02,1970,1714644.51,0.46,5.39,High Repeat,Loyal,Government,Logistics,South,3,53.57,47.54,51.16,Maintain engagement and encourage higher-value purchases,404
C0445,28,57177744.4,2019-04-04,2024-12-28,2095,2042062.3,0.41,5.74,Moderate Repeat,Regular,Government,Mining,East,2,50.0,52.84,51.14,Increase purchase frequency through targeted offers,405
C0305,31,48238808.8,2019-05-16,2024-11-27,2022,1556090.61,0.47,5.54,High Repeat,Loyal,Fleet Owner,Logistics,North,3,55.36,44.58,51.05,Maintain engagement and encourage higher-value purchases,406
C0122,31,48051119.4,2019-01-12,2024-11-05,2124,1550036.11,0.44,5.82,High Repeat,Loyal,Dealer,Rental,North East,2,55.36,44.41,50.98,Maintain engagement and encourage higher-value purchases,407
C0444,30,50928809.0,2019-02-25,2024-01-08,1778,1697626.97,0.51,4.87,High Repeat,Loyal,Dealer,Manufacturing,South,1,53.57,47.07,50.97,Maintain engagement and encourage higher-value purchases,408
C0239,32,44962159.0,2019-10-11,2024-10-27,1843,1405067.47,0.53,5.05,High Repeat,Loyal,Government,Logistics,South,4,57.14,41.55,50.91,Maintain engagement and encourage higher-value purchases,409
C0454,33,41820500.6,2019-02-08,2024-11-14,2106,1267287.9,0.48,5.77,High Repeat,Loyal,Government,Mining,West,3,58.93,38.65,50.82,Maintain engagement and encourage higher-value purchases,410
C0079,31,47175266.2,2019-01-25,2024-11-28,2134,1521782.78,0.44,5.84,High Repeat,Loyal,Retail,Rental,North,5,55.36,43.6,50.65,Maintain engagement and encourage higher-value purchases,411
C0441,31,47045233.8,2019-01-17,2024-10-19,2102,1517588.19,0.45,5.75,High Repeat,Loyal,Dealer,Construction,North,2,55.36,43.48,50.61,Maintain engagement and encourage higher-value purchases,412
C0033,30,49354094.2,2019-03-05,2024-12-12,2109,1645136.47,0.43,5.77,High Repeat,Loyal,Government,Mining,South,5,53.57,45.61,50.39,Maintain engagement and encourage higher-value purchases,413
C0094,31,46343009.2,2019-01-18,2024-09-20,2072,1494935.78,0.46,5.67,High Repeat,Loyal,Corporate,Logistics,West,4,55.36,42.83,50.35,Maintain engagement and encourage higher-value purchases,414
C0376,29,52106248.6,2019-07-01,2024-11-24,1973,1796767.19,0.45,5.4,Moderate Repeat,Regular,Retail,Construction,North,5,51.79,48.16,50.33,Increase purchase frequency through targeted offers,415
C0317,32,43291415.2,2019-01-17,2024-12-25,2169,1352856.72,0.45,5.94,High Repeat,Loyal,Corporate,Manufacturing,South,3,57.14,40.01,50.29,Maintain engagement and encourage higher-value purchases,416
C0412,32,43246987.6,2019-04-20,2024-05-28,1865,1351468.36,0.52,5.11,High Repeat,Loyal,Corporate,Infrastructure,East,3,57.14,39.97,50.27,Maintain engagement and encourage higher-value purchases,417
C0179,32,43222736.0,2019-05-20,2024-07-21,1889,1350710.5,0.52,5.17,High Repeat,Loyal,Government,Infrastructure,South,3,57.14,39.95,50.26,Maintain engagement and encourage higher-value purchases,418
C0404,31,46035794.4,2019-02-10,2024-12-26,2146,1485025.63,0.44,5.88,High Repeat,Loyal,Government,Mining,West,5,55.36,42.55,50.23,Maintain engagement and encourage higher-value purchases,419
C0367,27,57592654.8,2019-02-28,2024-11-04,2076,2133061.29,0.4,5.68,Moderate Repeat,Regular,Fleet Owner,Logistics,South,2,48.21,53.23,50.22,Increase purchase frequency through targeted offers,420
C0389,30,48796477.0,2019-04-04,2024-11-25,2062,1626549.23,0.44,5.65,High Repeat,Loyal,Retail,Mining,West,5,53.57,45.1,50.18,Maintain engagement and encourage higher-value purchases,421
C0133,29,51247358.0,2019-03-27,2024-04-07,1838,1767150.28,0.48,5.03,Moderate Repeat,Regular,Government,Mining,South,1,51.79,47.36,50.02,Increase purchase frequency through targeted offers,422
C0034,32,42477752.2,2019-01-05,2024-10-06,2101,1327429.76,0.46,5.75,High Repeat,Loyal,Government,Construction,West,5,57.14,39.26,49.99,Maintain engagement and encourage higher-value purchases,423
C0474,30,48230361.0,2019-01-11,2024-11-07,2127,1607678.7,0.43,5.82,High Repeat,Loyal,Government,Logistics,West,3,53.57,44.57,49.97,Maintain engagement and encourage higher-value purchases,424
C0313,30,48205237.4,2019-05-28,2024-09-02,1924,1606841.25,0.47,5.27,High Repeat,Loyal,Corporate,Mining,West,1,53.57,44.55,49.96,Maintain engagement and encourage higher-value purchases,425
C0212,31,45262151.0,2019-02-01,2024-08-23,2030,1460069.39,0.46,5.56,High Repeat,Loyal,Retail,Infrastructure,North East,4,55.36,41.83,49.95,Maintain engagement and encourage higher-value purchases,426
C0336,33,39095696.4,2019-04-29,2024-09-26,1977,1184718.07,0.51,5.41,High Repeat,Loyal,Government,Rental,East,5,58.93,36.13,49.81,Maintain engagement and encourage higher-value purchases,427
C0118,32,41835680.2,2019-02-03,2024-12-10,2137,1307365.01,0.46,5.85,High Repeat,Loyal,Retail,Rental,South,4,57.14,38.66,49.75,Maintain engagement and encourage higher-value purchases,428
C0050,27,56151044.8,2019-01-11,2024-12-14,2164,2079668.33,0.38,5.92,Moderate Repeat,Regular,Dealer,Mining,East,3,48.21,51.9,49.69,Increase purchase frequency through targeted offers,429
C0283,31,44490975.8,2019-04-14,2024-09-04,1970,1435192.77,0.48,5.39,High Repeat,Loyal,Retail,Logistics,North,1,55.36,41.12,49.66,Maintain engagement and encourage higher-value purchases,430
C0418,30,47167025.6,2019-03-18,2024-11-14,2068,1572234.19,0.44,5.66,High Repeat,Loyal,Government,Mining,West,4,53.57,43.59,49.58,Maintain engagement and encourage higher-value purchases,431
C0350,32,41227777.0,2019-05-03,2024-11-25,2033,1288368.03,0.48,5.57,High Repeat,Loyal,Dealer,Logistics,North East,2,57.14,38.1,49.53,Maintain engagement and encourage higher-value purchases,432
C0208,30,46904115.8,2019-01-20,2024-12-30,2171,1563470.53,0.42,5.94,High Repeat,Loyal,Fleet Owner,Logistics,North,4,53.57,43.35,49.48,Maintain engagement and encourage higher-value purchases,433
C0423,30,46894840.4,2019-02-25,2024-11-09,2084,1563161.35,0.44,5.71,High Repeat,Loyal,Dealer,Infrastructure,South,3,53.57,43.34,49.48,Maintain engagement and encourage higher-value purchases,434
C0187,30,46901016.0,2019-05-02,2024-11-08,2017,1563367.2,0.45,5.52,High Repeat,Loyal,Retail,Rental,North,1,53.57,43.35,49.48,Maintain engagement and encourage higher-value purchases,435
C0334,33,37526956.6,2019-01-03,2024-08-24,2060,1137180.5,0.49,5.64,High Repeat,Loyal,Corporate,Mining,South,5,58.93,34.68,49.23,Maintain engagement and encourage higher-value purchases,436
C0437,30,46199550.2,2019-02-09,2024-12-21,2142,1539985.01,0.43,5.86,High Repeat,Loyal,Dealer,Mining,West,3,53.57,42.7,49.22,Maintain engagement and encourage higher-value purchases,437
C0078,31,42565724.6,2019-01-31,2024-06-22,1969,1373087.89,0.48,5.39,High Repeat,Loyal,Dealer,Rental,South,1,55.36,39.34,48.95,Maintain engagement and encourage higher-value purchases,438
C0248,30,45208412.0,2019-01-10,2024-12-04,2155,1506947.07,0.42,5.9,High Repeat,Loyal,Fleet Owner,Rental,West,5,53.57,41.78,48.86,Maintain engagement and encourage higher-value purchases,439
C0265,29,47931619.6,2019-02-19,2024-09-27,2047,1652814.47,0.43,5.6,Moderate Repeat,Regular,Retail,Mining,West,1,51.79,44.3,48.79,Increase purchase frequency through targeted offers,440
C0202,28,50389917.2,2019-09-19,2024-09-21,1829,1799639.9,0.47,5.01,Moderate Repeat,Regular,Government,Logistics,North,4,50.0,46.57,48.63,Increase purchase frequency through targeted offers,441
C0155,31,41576324.2,2019-11-15,2024-12-17,1859,1341171.75,0.51,5.09,High Repeat,Loyal,Fleet Owner,Mining,East,5,55.36,38.43,48.58,Maintain engagement and encourage higher-value purchases,442
C0233,28,49889164.0,2019-05-29,2024-10-21,1972,1781755.86,0.43,5.4,Moderate Repeat,Regular,Government,Logistics,East,3,50.0,46.11,48.44,Increase purchase frequency through targeted offers,443
C0147,30,44007572.2,2019-07-21,2024-12-22,1981,1466919.07,0.46,5.42,High Repeat,Loyal,Dealer,Rental,North,5,53.57,40.67,48.41,Maintain engagement and encourage higher-value purchases,444
C0072,26,55369763.0,2019-06-15,2024-12-23,2018,2129606.27,0.39,5.52,Moderate Repeat,Regular,Government,Logistics,West,3,46.43,51.17,48.33,Increase purchase frequency through targeted offers,445
C0267,29,46440405.2,2019-03-07,2024-03-25,1845,1601393.28,0.48,5.05,Moderate Repeat,Regular,Fleet Owner,Infrastructure,South,3,51.79,42.92,48.24,Increase purchase frequency through targeted offers,446
C0127,28,48960650.8,2019-03-01,2024-06-25,1943,1748594.67,0.44,5.32,Moderate Repeat,Regular,Government,Construction,East,1,50.0,45.25,48.1,Increase purchase frequency through targeted offers,447
C0145,33,34445949.4,2019-04-01,2024-12-29,2099,1043816.65,0.48,5.75,High Repeat,Loyal,Retail,Construction,West,3,58.93,31.84,48.09,Maintain engagement and encourage higher-value purchases,448
C0204,31,39880662.0,2019-05-20,2024-12-08,2029,1286472.97,0.47,5.56,High Repeat,Loyal,Retail,Rental,South,2,55.36,36.86,47.96,Maintain engagement and encourage higher-value purchases,449
C0344,28,48151864.0,2019-01-04,2024-06-17,1991,1719709.43,0.43,5.45,Moderate Repeat,Regular,Fleet Owner,Mining,West,2,50.0,44.5,47.8,Increase purchase frequency through targeted offers,450
C0117,31,38951277.4,2019-01-01,2024-08-12,2050,1256492.82,0.46,5.61,High Repeat,Loyal,Government,Mining,North East,3,55.36,36.0,47.61,Maintain engagement and encourage higher-value purchases,451
C0150,30,41608958.8,2019-07-12,2024-11-09,1947,1386965.29,0.47,5.33,High Repeat,Loyal,Fleet Owner,Manufacturing,West,5,53.57,38.46,47.53,Maintain engagement and encourage higher-value purchases,452
C0115,29,44357793.6,2019-05-07,2024-11-28,2032,1529579.09,0.43,5.56,Moderate Repeat,Regular,Fleet Owner,Mining,South,5,51.79,41.0,47.47,Increase purchase frequency through targeted offers,453
C0392,31,38571708.8,2019-02-11,2024-12-12,2131,1244248.67,0.44,5.83,High Repeat,Loyal,Fleet Owner,Logistics,East,2,55.36,35.65,47.47,Maintain engagement and encourage higher-value purchases,454
C0309,31,38065991.6,2019-03-04,2024-12-17,2115,1227935.21,0.45,5.79,High Repeat,Loyal,Government,Manufacturing,West,4,55.36,35.18,47.29,Maintain engagement and encourage higher-value purchases,455
C0352,30,40262666.2,2019-02-23,2024-11-11,2088,1342088.87,0.44,5.72,High Repeat,Loyal,Corporate,Mining,South,1,53.57,37.21,47.03,Maintain engagement and encourage higher-value purchases,456
C0431,28,45787279.2,2019-06-09,2024-07-05,1853,1635259.97,0.46,5.07,Moderate Repeat,Regular,Government,Logistics,West,5,50.0,42.32,46.93,Increase purchase frequency through targeted offers,457
C0484,27,48200851.6,2019-01-30,2024-11-10,2111,1785216.73,0.39,5.78,Moderate Repeat,Regular,Fleet Owner,Mining,West,1,48.21,44.55,46.75,Increase purchase frequency through targeted offers,458
C0007,31,36509378.2,2019-05-08,2024-11-03,2006,1177721.88,0.47,5.49,High Repeat,Loyal,Corporate,Manufacturing,West,4,55.36,33.74,46.71,Maintain engagement and encourage higher-value purchases,459
C0091,30,39090471.8,2019-01-09,2024-09-07,2068,1303015.73,0.44,5.66,High Repeat,Loyal,Retail,Construction,South,2,53.57,36.13,46.59,Maintain engagement and encourage higher-value purchases,460
C0229,28,44419985.8,2019-05-15,2024-11-29,2025,1586428.06,0.42,5.54,Moderate Repeat,Regular,Government,Mining,East,3,50.0,41.05,46.42,Increase purchase frequency through targeted offers,461
C0182,29,40856091.0,2019-03-03,2024-08-03,1980,1408830.72,0.45,5.42,Moderate Repeat,Regular,Dealer,Infrastructure,East,5,51.79,37.76,46.18,Increase purchase frequency through targeted offers,462
C0238,30,36717219.2,2019-01-22,2024-03-25,1889,1223907.31,0.48,5.17,High Repeat,Loyal,Corporate,Construction,South,5,53.57,33.93,45.72,Maintain engagement and encourage higher-value purchases,463
C0243,28,42431751.6,2019-11-20,2024-12-10,1847,1515419.7,0.46,5.06,Moderate Repeat,Regular,Government,Construction,North,3,50.0,39.22,45.69,Increase purchase frequency through targeted offers,464
C0053,27,45016037.4,2019-05-16,2024-09-18,1952,1667260.64,0.42,5.34,Moderate Repeat,Regular,Fleet Owner,Construction,North,5,48.21,41.6,45.57,Increase purchase frequency through targeted offers,465
C0430,27,44879330.8,2019-03-08,2024-10-11,2044,1662197.44,0.4,5.6,Moderate Repeat,Regular,Retail,Manufacturing,West,5,48.21,41.48,45.52,Increase purchase frequency through targeted offers,466
C0143,27,44644618.2,2019-01-11,2024-08-02,2030,1653504.38,0.4,5.56,Moderate Repeat,Regular,Corporate,Infrastructure,South,3,48.21,41.26,45.43,Increase purchase frequency through targeted offers,467
C0097,26,47499351.2,2019-03-22,2024-12-16,2096,1826898.12,0.38,5.74,Moderate Repeat,Regular,Corporate,Construction,West,5,46.43,43.9,45.42,Increase purchase frequency through targeted offers,468
C0500,27,44474866.6,2019-01-06,2024-12-07,2162,1647217.28,0.38,5.92,Moderate Repeat,Regular,Corporate,Infrastructure,East,3,48.21,41.1,45.37,Increase purchase frequency through targeted offers,469
C0226,26,47025541.0,2019-01-22,2024-09-28,2076,1808674.65,0.38,5.68,Moderate Repeat,Regular,Dealer,Logistics,West,5,46.43,43.46,45.24,Increase purchase frequency through targeted offers,470
C0028,29,38208624.0,2019-01-22,2024-11-13,2122,1317538.76,0.42,5.81,Moderate Repeat,Regular,Retail,Infrastructure,South,3,51.79,35.31,45.2,Increase purchase frequency through targeted offers,471
C0322,28,40996678.0,2019-04-10,2024-12-10,2071,1464167.07,0.41,5.67,Moderate Repeat,Regular,Government,Construction,West,2,50.0,37.89,45.16,Increase purchase frequency through targeted offers,472
C0281,26,46282268.6,2019-07-26,2024-06-25,1796,1780087.25,0.44,4.92,Moderate Repeat,Regular,Government,Logistics,South,4,46.43,42.77,44.97,Increase purchase frequency through targeted offers,473
C0139,29,37337910.0,2019-03-13,2024-10-31,2059,1287514.14,0.43,5.64,Moderate Repeat,Regular,Government,Mining,West,2,51.79,34.51,44.87,Increase purchase frequency through targeted offers,474
C0014,27,41523847.6,2019-03-05,2024-12-21,2118,1537920.28,0.39,5.8,Moderate Repeat,Regular,Fleet Owner,Construction,East,2,48.21,38.38,44.28,Increase purchase frequency through targeted offers,475
C0366,26,43711261.8,2019-03-09,2024-10-26,2058,1681202.38,0.38,5.63,Moderate Repeat,Regular,Corporate,Logistics,East,4,46.43,40.4,44.02,Increase purchase frequency through targeted offers,476
C0125,30,31904862.6,2019-02-17,2024-12-09,2122,1063495.42,0.43,5.81,High Repeat,Loyal,Government,Mining,West,4,53.57,29.49,43.94,Maintain engagement and encourage higher-value purchases,477
C0061,29,33890240.0,2019-01-29,2024-09-08,2049,1168628.97,0.43,5.61,Moderate Repeat,Regular,Dealer,Construction,West,4,51.79,31.32,43.6,Increase purchase frequency through targeted offers,478
C0151,27,39556960.6,2019-03-03,2024-11-28,2097,1465072.61,0.39,5.74,Moderate Repeat,Regular,Government,Infrastructure,East,5,48.21,36.56,43.55,Increase purchase frequency through targeted offers,479
C0388,27,39389408.6,2019-03-21,2024-12-12,2093,1458866.99,0.39,5.73,Moderate Repeat,Regular,Fleet Owner,Infrastructure,West,5,48.21,36.4,43.49,Increase purchase frequency through targeted offers,480
C0473,26,42018356.8,2019-03-04,2024-11-15,2083,1616090.65,0.38,5.7,Moderate Repeat,Regular,Government,Rental,South,3,46.43,38.83,43.39,Increase purchase frequency through targeted offers,481
C0170,27,38882680.4,2019-03-21,2024-12-20,2101,1440099.27,0.39,5.75,Moderate Repeat,Regular,Government,Construction,South,4,48.21,35.94,43.3,Increase purchase frequency through targeted offers,482
C0177,28,35762840.4,2019-04-01,2024-12-25,2095,1277244.3,0.41,5.74,Moderate Repeat,Regular,Dealer,Construction,West,1,50.0,33.05,43.22,Increase purchase frequency through targeted offers,483
C0487,26,39512216.0,2019-03-08,2024-03-18,1837,1519700.62,0.43,5.03,Moderate Repeat,Regular,Dealer,Mining,South,1,46.43,36.52,42.46,Increase purchase frequency through targeted offers,484
C0174,29,29793255.0,2019-01-11,2024-12-03,2153,1027353.62,0.41,5.89,Moderate Repeat,Regular,Government,Mining,West,2,51.79,27.54,42.09,Increase purchase frequency through targeted offers,485
C0479,26,37716131.0,2019-02-22,2024-10-08,2055,1450620.42,0.39,5.63,Moderate Repeat,Regular,Retail,Construction,West,1,46.43,34.86,41.8,Increase purchase frequency through targeted offers,486
C0144,25,39589546.2,2019-04-02,2024-08-23,1970,1583581.85,0.39,5.39,Moderate Repeat,Regular,Fleet Owner,Construction,West,2,44.64,36.59,41.42,Increase purchase frequency through targeted offers,487
C0262,26,36628894.0,2019-02-26,2024-12-04,2108,1408803.62,0.38,5.77,Moderate Repeat,Regular,Corporate,Logistics,North,4,46.43,33.85,41.4,Increase purchase frequency through targeted offers,488
C0303,27,32465859.6,2019-04-05,2024-12-01,2067,1202439.24,0.4,5.66,Moderate Repeat,Regular,Corporate,Mining,West,3,48.21,30.01,40.93,Increase purchase frequency through targeted offers,489
C0279,26,35292218.0,2019-05-12,2024-11-12,2011,1357393.0,0.39,5.51,Moderate Repeat,Regular,Dealer,Rental,West,4,46.43,32.62,40.9,Increase purchase frequency through targeted offers,490
C0183,27,32313901.0,2019-02-03,2024-12-05,2132,1196811.15,0.39,5.84,Moderate Repeat,Regular,Government,Mining,West,4,48.21,29.86,40.87,Increase purchase frequency through targeted offers,491
C0353,27,31979908.6,2019-01-16,2024-10-08,2092,1184441.06,0.39,5.73,Moderate Repeat,Regular,Dealer,Manufacturing,North,1,48.21,29.56,40.75,Increase purchase frequency through targeted offers,492
C0456,27,31514609.0,2019-02-23,2024-10-16,2062,1167207.74,0.4,5.65,Moderate Repeat,Regular,Corporate,Mining,North,4,48.21,29.13,40.58,Increase purchase frequency through targeted offers,493
C0339,24,40193008.4,2019-05-01,2024-08-16,1934,1674708.68,0.38,5.3,Moderate Repeat,Regular,Fleet Owner,Logistics,South,2,42.86,37.15,40.57,Increase purchase frequency through targeted offers,494
C0292,27,30979627.8,2019-01-11,2024-04-28,1934,1147393.62,0.42,5.3,Moderate Repeat,Regular,Corporate,Rental,Central,2,48.21,28.63,40.38,Increase purchase frequency through targeted offers,495
C0180,27,30093537.8,2019-01-04,2024-12-10,2167,1114575.47,0.38,5.93,Moderate Repeat,Regular,Fleet Owner,Logistics,South,3,48.21,27.81,40.05,Increase purchase frequency through targeted offers,496
C0271,24,37757473.8,2019-06-05,2024-11-26,2001,1573228.08,0.37,5.48,Moderate Repeat,Regular,Corporate,Infrastructure,South,5,42.86,34.9,39.67,Increase purchase frequency through targeted offers,497
C0137,21,42806442.6,2019-06-13,2024-06-10,1824,2038402.03,0.35,4.99,Moderate Repeat,Regular,Dealer,Infrastructure,South,5,37.5,39.56,38.32,Increase purchase frequency through targeted offers,498
C0108,24,31126705.0,2019-01-03,2024-12-29,2187,1296946.04,0.33,5.99,Moderate Repeat,Regular,Corporate,Rental,North,4,42.86,28.77,37.22,Increase purchase frequency through targeted offers,499
C0347,24,22536660.4,2019-03-04,2024-12-03,2101,939027.52,0.35,5.75,Moderate Repeat,Regular,Retail,Mining,North,4,42.86,20.83,34.05,Increase purchase frequency through targeted offers,500
